SR_no,ATM ID,SD & T,ED &T
2777,S1ACJM01,43463.98125,43464.29792
2778,S1ACJM01,43464.95694,43465.30347
2779,S1ACJM01,43465.94444,43466.29931
2780,S1ACJM04,43439.53958,43439.70833
2781,S1ACJM04,43444.40278,43444.48333
2782,S1ACJM04,43446.55139,43446.61597
2783,S1ACJM06,43445.56319,43445.70694
2784,S1ACJM06,43446.48889,43446.53125
2785,S1ACJM06,43448.10694,43448.30486
2786,S1ACJM06,43448.98958,43449.14792
2787,S1ACJM06,43449.46528,43449.53056
2788,S1ACJM06,43451.75556,43452.25694
2789,S1ACJM06,43452.26667,43454.65486
2790,S1ACJM06,43453.58681,43453.78056
2791,S1ACJM06,43454.65486,43466.64931
2792,S1ACJM06,43455.17639,43455.25139
2793,S1ACJM06,43455.65486,43461.66667
2794,S1ACJM06,43457.0125,43457.16667
2795,S1ACJM06,43458.74236,43458.81806
2796,S1ACJM06,43461.67847,43466.64931
2797,S1ACJM11,43455.15694,43455.25556
2798,S1ACJM11,43455.70278,43455.81597
2799,S1ACJM11,43457.0125,43457.14306
2800,S1ACJM11,43460.5375,43461.74444
2801,S1ACJM22,43435.45,43437.41736
2802,S1ACJM22,43439.42431,43439.66806
2803,S1ACJM22,43444.44792,43444.49028
2804,S1ACJM22,43448.10486,43448.30417
2805,S1ACJM22,43448.67847,43448.73681
2806,S1ACJM22,43451.32708,43451.70486
2807,S1ACJM22,43451.75903,43452.25625
2808,S1ACJM22,43452.26597,43452.63403
2809,S1ACJM22,43457.07014,43457.16597
2810,S1ACJM22,43465.56944,43465.65417
2811,S1ACJM53,43460.24861,43460.30069
2812,S1ACJM53,43460.30069,43460.40139
2813,S1ACJM54,43446.55417,43446.61875
2814,S1ACJN01,43450.45208,43450.58333
2815,S1ACJN06,43444.61181,43444.72222
2816,S1ACJN06,43455.15694,43455.25903
2817,S1ACJN06,43457.0125,43457.14306
2818,S1ACJO02,43453.05486,43453.38194
2819,S1ACJP03,43441.05208,43441.46042
2820,S1ACJP03,43455.54167,43455.62778
2821,S1ACJP07,43454.81736,43455.38542
2822,S1ACJP08,43438.44722,43438.51944
2823,S1ACJP08,43439.03889,43439.41181
2824,S1ACJP08,43440.05833,43440.30903
2825,S1ACJP08,43440.32222,43440.40417
2826,S1ACJP08,43440.49236,43440.58056
2827,S1ACJP08,43441.06736,43444.32847
2828,S1ACJP08,43444.33611,43444.43403
2829,S1ACJP08,43445.10278,43445.35903
2830,S1ACJP08,43446.10069,43446.31944
2831,S1ACJP08,43447.07778,43447.31667
2832,S1ACJP08,43448.08958,43448.42431
2833,S1ACJP08,43449.04653,43449.35625
2834,S1ACJP08,43449.51875,43449.57153
2835,S1ACJP08,43450.08681,43450.41944
2836,S1ACJP08,43450.68958,43451.42292
2837,S1ACJP08,43451.51458,43451.57778
2838,S1ACJP08,43452.11528,43452.36319
2839,S1ACJP08,43453.06181,43453.34167
2840,S1ACJP08,43454.05764,43454.44861
2841,S1ACJP08,43454.54722,43454.60694
2842,S1ACJP08,43461.44861,43461.49583
2843,S1ACJP08,43464.5125,43464.71736
2844,S1ACJP08,43464.71736,43464.775
2845,S1ACJP09,43453.37917,43453.55972
2846,S1ACJP10,43461.64236,43461.74861
2847,S1ACJP13,43446.11875,43446.39514
2848,S1ACJP13,43446.47847,43446.53819
2849,S1ACJP13,43455.15764,43455.25764
2850,S1ACJP13,43457.0125,43457.14306
2851,S1ACJP13,43459.53125,43459.63056
2852,S1ACJP13,43464.66042,43465.40556
2853,S1ACJP14,43437.62222,43437.78056
2854,S1ACJP14,43438.71042,43438.80694
2855,S1ACJP14,43447.5875,43447.63542
2856,S1ACJP14,43451.60764,43451.69097
2857,S1ACJP15,43449.76597,43449.81111
2858,S1ACJP15,43449.86042,43450.45208
2859,S1ACJP15,43450.34444,43450.40278
2860,S1ACJP15,43461.72847,43461.87361
2861,S1ACJP15,43461.90486,43462.42014
2862,S1ACJP55,43448.68264,43451.61597
2863,S1ACJP55,43449.59722,43449.64931
2864,S1ACJP55,43449.59722,43449.69514
2865,S1ACJP55,43454.62431,43454.6875
2866,S1ACJP55,43460.84931,43460.89583
2867,S1ACJR02,43452.74861,43453.31181
2868,S1ACJR02,43452.74861,43455.74028
2869,S1ACJR02,43453.72847,43455.51389
2870,S1ACJR02,43454.53194,43462.69722
2871,S1ACJR02,43455.56458,43455.74028
2872,S1ACJR02,43455.56528,43455.74583
2873,S1ACJR02,43455.76875,43455.81875
2874,S1ACKA13,43438.96181,43439.26111
2875,S1ACKA13,43439.44375,43439.56111
2876,S1ACKA13,43439.56111,43439.83125
2877,S1ACKA14,43450.5875,43450.62986
2878,S1ACKA14,43453.25208,43453.33681
2879,S1ACKA14,43465.34236,43465.53611
2880,S1ACKA16,43452.83333,43453.46042
2881,S1ACKA16,43459.47014,43459.51806
2882,S1ACKG01,43453.93819,43454.33611
2883,S1ACKG01,43464.8875,43465.37847
2884,S1ACKG06,43435.55069,43435.69167
2885,S1ACKG06,43435.61944,43435.69167
2886,S1ACKG06,43435.73611,43436.39514
2887,S1ACKG06,43436.39514,43436.46528
2888,S1ACKG06,43437.68333,43437.77986
2889,S1ACKG06,43446.60417,43446.74583
2890,S1ACKG06,43448.53681,43448.73819
2891,S1ACKG06,43448.73889,43448.80347
2892,S1ACKG06,43448.80347,43449.64931
2893,S1ACKG06,43460.5125,43460.59236
2894,S1ACKN01,43443.45486,43443.56736
2895,S1ACKN01,43452.16806,43452.28819
2896,S1ACKN01,43452.29583,43452.37847
2897,S1ACKN01,43464.54306,43464.5875
2898,S1ACKO37,43439.53819,43439.69722
2899,S1ACKO37,43440.14722,43440.22222
2900,S1ACKO37,43455.15694,43455.25625
2901,S1ACKO37,43457.0125,43457.14514
2902,S1ACKP01,43447.07778,43447.47361
2903,S1ACKP26,43441.54861,43441.76181
2904,S1ACKP26,43441.76181,43441.81597
2905,S1ACKP83,43436.32847,43436.46667
2906,S1ACKP83,43455.56528,43455.74931
2907,S1ACKP83,43459.45625,43459.50417
2908,S1ACKP84,43444.52361,43444.58681
2909,S1ACKP84,43458.59861,43458.72222
2910,S1ACKR44,43459.85347,43460.37292
2911,S1ACKR44,43465.81111,43466.88819
2912,S1ACKR45,43453.60417,43453.65208
2913,S1ACKR57,43437.54028,43441.47708
2914,S1ACKR57,43440.84722,43440.92014
2915,S1ACKR57,43441.75764,43441.82083
2916,S1ACKR57,43442.00833,43442.15417
2917,S1ACKR57,43451.45,43451.50556
2918,S1ACKR57,43452.47917,43452.52778
2919,S1ACKR57,43452.56667,43452.63889
2920,S1ACKR57,43459.55694,43460.41111
2921,S1ACKR57,43464.89583,43465.51597
2922,S1ACKR57,43465.52917,43465.60208
2923,S1ACKR57,43465.60972,43465.69653
2924,S1ACKR57,43465.63125,43467.51597
2925,S1ACKR90,43437.03333,43437.30069
2926,S1ACKR90,43437.56667,43437.67847
2927,S1ACKR90,43443.72153,43443.76667
2928,S1ACKR90,43444.12153,43444.18472
2929,S1ACKR90,43444.55278,43444.62014
2930,S1ACKR90,43450.71875,43451.43681
2931,S1ACKR90,43451.98194,43452.28681
2932,S1ACKR90,43452.81319,43452.89028
2933,S1ACKR90,43453.91458,43454.26944
2934,S1ACKR90,43460.98889,43461.36875
2935,S1ACKR90,43461.48889,43461.54236
2936,S1ACKT01,43440.81458,43444.42014
2937,S1ACKT01,43458.52014,43458.65972
2938,S1ACKT01,43461.44722,43461.49236
2939,S1ACKT02,43447.16319,43447.28958
2940,S1ACKT02,43448.43333,43448.66667
2941,S1ACKT02,43461.65556,43462.40972
2942,S1ACKT04,43435.93056,43436.27292
2943,S1ACKT04,43436.95278,43437.26458
2944,S1ACKT04,43437.96944,43438.26319
2945,S1ACKT04,43438.60694,43438.67708
2946,S1ACKT04,43438.95278,43439.26667
2947,S1ACKT04,43439.98194,43440.27014
2948,S1ACKT04,43441.00069,43441.25903
2949,S1ACKT04,43441.98333,43442.26181
2950,S1ACKT04,43442.95764,43443.27222
2951,S1ACKT04,43443.97986,43444.26319
2952,S1ACKT04,43444.97986,43445.26319
2953,S1ACKT04,43445.98194,43446.52222
2954,S1ACKT04,43446.98125,43447.4375
2955,S1ACKT04,43447.98125,43448.47569
2956,S1ACKT04,43448.98194,43449.46875
2957,S1ACKT04,43449.98333,43450.42847
2958,S1ACKT04,43452.41528,43452.46597
2959,S1ACKT04,43455.15694,43455.25625
2960,S1ACKT04,43457.0125,43457.14792
2961,S1ACKT15,43449.44861,43449.49306
2962,S1ACKU03,43443.84375,43444.67083
2963,S1ACKU03,43451.57778,43451.65972
2964,S1ACKU03,43460.74097,43462.0375
2965,S1ACKW88,43435.52569,43435.58125
2966,S1ACKW88,43439.43333,43439.5375
2967,S1ACKW88,43439.55278,43439.90694
2968,S1ACKW88,43440.50417,43440.55833
2969,S1ACKW88,43443.54167,43443.63403
2970,S1ACKW88,43463.85903,43464.46667
2971,S1ACLA02,43437.52292,43437.57778
2972,S1ACLA02,43439.53194,43439.70625
2973,S1ACLA02,43452.55208,43452.67153
2974,S1ACLA02,43454.50347,43454.63681
2975,S1ACLA02,43458.51389,43459.80903
2976,S1ACLA02,43461.50972,43461.66667
2977,S1ACLA02,43464.775,43465.55347
2978,S1ACLA02,43465.50694,43465.55347
2979,S1ACMA52,43461.43958,43461.50556
2980,S1ACMA52,43461.45,43461.50417
2981,S1ACMA54,43444.94097,43445.14375
2982,S1ACMA54,43449.97153,43450.05
2983,S1ACMA54,43461.04722,43461.1125
2984,S1ACMA54,43462.79028,43462.85
2985,S1ACMA55,43437.98681,43438.24861
2986,S1ACMA55,43440.54444,43440.62361
2987,S1ACMA55,43440.63125,43440.68264
2988,S1ACMA66,43435.27014,43435.44514
2989,S1ACMA66,43438.94097,43439.55764
2990,S1ACMA66,43439.55764,43439.65417
2991,S1ACMA66,43440.44514,43440.55833
2992,S1ACMA66,43448.68472,43448.72708
2993,S1ACMA66,43451.34583,43451.5125
2994,S1ACMA66,43451.51042,43451.67569
2995,S1ACMA66,43452.68333,43452.76042
2996,S1ACMA66,43457.08264,43457.47222
2997,S1ACMA72,43435.88125,43436.47847
2998,S1ACMA72,43436.47986,43436.58264
2999,S1ACMA72,43437.79861,43438.38472
3000,S1ACMA72,43438.38472,43438.42986
3001,S1ACMA72,43438.57986,43438.62361
3002,S1ACMA72,43438.84167,43439.48472
3003,S1ACMA72,43439.48472,43439.60764
3004,S1ACMA72,43440.7875,43441.4
3005,S1ACMA72,43441.90139,43442.425
3006,S1ACMA72,43448.41875,43448.52153
3007,S1ACMA72,43448.70486,43448.84444
3008,S1ACMA72,43449.29792,43449.57153
3009,S1ACMA72,43449.57153,43449.76597
3010,S1ACMA72,43450.325,43450.48125
3011,S1ACMA72,43450.49167,43450.78472
3012,S1ACMA73,43452.44097,43452.58958
3013,S1ACMA73,43454.53472,43454.59722
3014,S1ACMA77,43443.85903,43444.34306
3015,S1ACMA77,43444.56458,43444.61389
3016,S1ACMA77,43444.61736,43444.67431
3017,S1ACMA77,43454.60486,43454.69444
3018,S1ACMA78,43449.34167,43449.39722
3019,S1ACMA78,43449.54306,43449.58611
3020,S1ACMA78,43452.95208,43453.51736
3021,S1ACMA78,43458.44653,43458.55903
3022,S1ACMA79,43446.69097,43446.75903
3023,S1ACMA79,43449.69792,43449.80833
3024,S1ACMA80,43436.74375,43437.49583
3025,S1ACMA80,43438.57847,43438.64444
3026,S1ACMA81,43454.42361,43454.48681
3027,S1ACMA81,43455.48542,43455.5625
3028,S1ACMB15,43454.86111,43454.96458
3029,S1ACMB15,43463.0375,43463.36111
3030,S1ACMB15,43463.93333,43463.99653
3031,S1ACMB16,43447.50972,43447.62014
3032,S1ACMB16,43448.51736,43448.56111
3033,S1ACMB16,43458.52569,43459.08889
3034,S1ACMB17,43448.71597,43449.47569
3035,S1ACMB17,43449.69514,43455.77569
3036,S1ACMB17,43456.96806,43459.71875
3037,S1ACMB19,43465.69236,43465.80833
3038,S1ACMB20,43440.81944,43441.44167
3039,S1ACMB22,43453.82431,43460.67639
3040,S1ACMB22,43453.82431,43460.67639
3041,S1ACMB22,43461.63819,43461.68542
3042,S1ACMB23,43435.54028,43438.73819
3043,S1ACMB23,43453.54167,43453.74236
3044,S1ACMB23,43453.69514,43453.74236
3045,S1ACMB25,43435.57569,43435.73958
3046,S1ACMB25,43435.7625,43435.80833
3047,S1ACMB25,43437.91667,43438.50833
3048,S1ACMB25,43438.50833,43438.81667
3049,S1ACMB25,43439.45069,43439.58958
3050,S1ACMB25,43439.45139,43439.58889
3051,S1ACMB25,43449.33333,43449.78611
3052,S1ACMB25,43455.53889,43455.96667
3053,S1ACMB25,43456.86667,43458.91181
3054,S1ACMB28,43439.50347,43439.74028
3055,S1ACMB28,43449.61181,43449.69722
3056,S1ACMB28,43453.47083,43453.53819
3057,S1ACMB28,43465.67708,43465.72083
3058,S1ACMB28,43465.95972,43466.36597
3059,S1ACMB35,43459.25417,43459.58194
3060,S1ACMB36,43449.5375,43449.73194
3061,S1ACMB36,43453.42639,43458.56111
3062,S1ACMB36,43458.56111,43463.68542
3063,S1ACMB36,43460.42986,43460.49653
3064,S1ACMB37,43454.72153,43454.82292
3065,S1ACMB37,43455.35417,43456.55972
3066,S1ACMB37,43456.64722,43456.77847
3067,S1ACMB37,43463.45972,43463.82569
3068,S1ACMB37,43464.87569,43464.93403
3069,S1ACMB38,43438.34931,43438.47361
3070,S1ACMB38,43440.56319,43440.65556
3071,S1ACMB38,43444.51667,43444.5625
3072,S1ACMB42,43446.925,43447.575
3073,S1ACMB42,43457.86667,43458.56111
3074,S1ACMB42,43458.55903,43459.09583
3075,S1ACMB42,43463.57639,43463.62153
3076,S1ACMB44,43439.53403,43439.70069
3077,S1ACMB44,43454.86944,43455.46806
3078,S1ACMB44,43463.95694,43464.30139
3079,S1ACMB53,43442.52986,43442.67569
3080,S1ACMB53,43444.36806,43444.43819
3081,S1ACMB53,43447.14236,43447.23958
3082,S1ACMB53,43447.91597,43448.39028
3083,S1ACMB53,43456.33056,43456.51458
3084,S1ACMB53,43458.74375,43458.92361
3085,S1ACMB54,43435.47431,43435.54236
3086,S1ACMB54,43435.54236,43435.89236
3087,S1ACMB54,43461.33403,43461.63889
3088,S1ACMB54,43461.65486,43461.73403
3089,S1ACMB55,43435.4375,43435.60278
3090,S1ACMB55,43435.60278,43437.55625
3091,S1ACMB55,43454.91319,43455.33819
3092,S1ACMB55,43455.92153,43456.48472
3093,S1ACMB55,43458.79653,43458.84306
3094,S1ACMB55,43462.8375,43462.88958
3095,S1ACMB60,43464.89583,43464.94583
3096,S1ACMB61,43440.55347,43440.67639
3097,S1ACMB61,43440.55347,43440.61181
3098,S1ACMB61,43452.35556,43452.46806
3099,S1ACMB61,43453.75139,43453.88333
3100,S1ACMB61,43454.94444,43455.57431
3101,S1ACMB61,43455.57431,43459.73472
3102,S1ACMB63,43443.87569,43444.38542
3103,S1ACMB63,43445.53264,43459.66806
3104,S1ACMB63,43445.53264,43461.68611
3105,S1ACMB63,43459.82083,43460.58542
3106,S1ACMB63,43460.59097,43461.54167
3107,S1ACMB66,43439.61111,43445.65139
3108,S1ACMB66,43439.77431,43440.02361
3109,S1ACMB66,43447.70694,43447.98333
3110,S1ACMB66,43464.49514,43464.63264
3111,S1ACMB66,43464.55278,43464.61528
3112,S1ACMB67,43436.83889,43437.43125
3113,S1ACMB69,43441.53819,43441.88333
3114,S1ACMB69,43441.88333,43442.59931
3115,S1ACMB69,43460.8,43460.92986
3116,S1ACMB69,43464.77639,43465.70694
3117,S1ACMB70,43439.89167,43440.35694
3118,S1ACMB74,43437.54167,43437.68125
3119,S1ACMB74,43440.53889,43441.76389
3120,S1ACMB74,43441.76389,43445.79514
3121,S1ACMB79,43439.45347,43439.62917
3122,S1ACMB80,43456.59444,43456.70625
3123,S1ACMB80,43456.81458,43459.46458
3124,S1ACMB80,43457.62986,43458.46458
3125,S1ACMB80,43459.48611,43460.55486
3126,S1ACMB80,43459.66875,43459.76667
3127,S1ACMB80,43460.6625,43461.72847
3128,S1ACMB80,43463.77014,43465.62569
3129,S1ACMB80,43465.81181,43466.43611
3130,S1ACMB82,43451.48056,43451.59167
3131,S1ACMB82,43458.80764,43458.88681
3132,S1ACMB82,43463.63194,43463.77778
3133,S1ACMB82,43463.79722,43463.87569
3134,S1ACMB82,43463.79722,43463.87569
3135,S1ACMB82,43465.85208,43465.90139
3136,S1ACMB84,43440.02917,43440.40833
3137,S1ACMB84,43454.35,43454.71181
3138,S1ACMB85,43438.65139,43438.72917
3139,S1ACMB85,43439.69514,43439.75208
3140,S1ACMB85,43447.56458,43447.68889
3141,S1ACMB85,43454.48056,43456.45833
3142,S1ACMB85,43454.48056,43462.61875
3143,S1ACMB85,43460.45764,43460.53681
3144,S1ACMB86,43451.84375,43451.90903
3145,S1ACMB89,43445.75625,43446.51319
3146,S1ACMB89,43462.66667,43462.7375
3147,S1ACMB90,43456.65972,43456.73958
3148,S1ACMB90,43456.65972,43456.73958
3149,S1ACMB90,43459.84306,43460.90486
3150,S1ACMB91,43451.86111,43452.67083
3151,S1ACMB91,43452.42778,43452.49028
3152,S1ACMB92,43443.42778,43443.50972
3153,S1ACMB92,43453.68125,43458.54167
3154,S1ACMB92,43458.57778,43461.78333
3155,S1ACMB94,43435.43264,43435.52917
3156,S1ACMB94,43440.85069,43441.40347
3157,S1ACMB94,43441.40347,43441.51181
3158,S1ACMB94,43451.48819,43451.54514
3159,S1ACMB94,43455.85278,43456.58611
3160,S1ACMB94,43463.91319,43464.34653
3161,S1ACMB96,43448.51319,43448.55625
3162,S1ACMG04,43441.59444,43441.65556
3163,S1ACMG04,43453.48889,43453.62153
3164,S1ACMG50,43444.58056,43444.86111
3165,S1ACMG50,43445.49514,43445.55
3166,S1ACMG50,43454.23056,43454.37083
3167,S1ACMG50,43454.45833,43454.64444
3168,S1ACMH40,43436.91042,43437.05
3169,S1ACMH40,43437.98611,43438.23125
3170,S1ACMH40,43438.48542,43438.52986
3171,S1ACMH40,43443.49861,43443.6125
3172,S1ACMH40,43445.82014,43445.88889
3173,S1ACMH40,43447.475,43447.86389
3174,S1ACMH40,43453.67847,43453.74792
3175,S1ACMH40,43455.92708,43456.39861
3176,S1ACMH40,43458.45833,43458.64444
3177,S1ACMH40,43458.80903,43458.87361
3178,S1ACMH40,43461.47778,43461.53889
3179,S1ACMH40,43462.48542,43462.52778
3180,S1ACMI14,43440.53472,43440.65208
3181,S1ACMI14,43441.77292,43441.92778
3182,S1ACMI14,43442.33611,43442.39375
3183,S1ACMI15,43447.88958,43448.53819
3184,S1ACMI15,43459.55278,43460.40278
3185,S1ACMI23,43445.75625,43446.51319
3186,S1ACMI23,43458.80625,43458.85833
3187,S1ACMI24,43440.39861,43440.47014
3188,S1ACMI24,43444.39167,43444.46319
3189,S1ACMI24,43447.05417,43447.51319
3190,S1ACMI24,43448.10764,43448.30417
3191,S1ACMI24,43448.56736,43448.825
3192,S1ACMI24,43451.03472,43451.29444
3193,S1ACMI24,43451.75556,43452.25625
3194,S1ACMI24,43452.26806,43452.63403
3195,S1ACMI24,43457.06667,43457.16597
3196,S1ACMI24,43464.92569,43465.11597
3197,S1ACMI30,43440.82431,43441.63403
3198,S1ACMI30,43456.75694,43458.42639
3199,S1ACMI36,43454.84722,43454.90139
3200,S1ACMI36,43454.90556,43455.26042
3201,S1ACMI42,43438.46319,43438.50694
3202,S1ACMI42,43438.84653,43439.45833
3203,S1ACMI42,43439.55208,43439.60069
3204,S1ACMI42,43439.60486,43439.70764
3205,S1ACMI42,43443.67153,43443.73889
3206,S1ACMI42,43456.77847,43458.47986
3207,S1ACMI47,43441.19792,43441.26944
3208,S1ACMI59,43436.43194,43436.49653
3209,S1ACMI59,43456.45417,43456.52431
3210,S1ACMI59,43457.52083,43457.6125
3211,S1ACMI59,43457.63056,43458.61458
3212,S1ACMI59,43458.63264,43458.73194
3213,S1ACMI59,43459.33403,43459.41528
3214,S1ACMI59,43461.84167,43462.2125
3215,S1ACMI60,43443.42222,43443.74514
3216,S1ACMI60,43444.77986,43444.91667
3217,S1ACMI60,43445.51806,43445.72569
3218,S1ACMI60,43447.37292,43447.45278
3219,S1ACMI60,43448.47639,43448.62986
3220,S1ACMI60,43448.75069,43448.82569
3221,S1ACMI60,43448.96944,43449.42639
3222,S1ACMI60,43451.63472,43452.43681
3223,S1ACMI60,43452.71528,43452.82361
3224,S1ACMI60,43453.65764,43453.85417
3225,S1ACMI60,43455.43125,43455.60694
3226,S1ACMI60,43455.75903,43455.92778
3227,S1ACMI60,43459.22014,43459.73194
3228,S1ACMI60,43464.43056,43464.51528
3229,S1ACMI60,43465.54028,43465.59861
3230,S1ACMI60,43465.63472,43465.70556
3231,S1ACMI66,43440.77569,43440.81944
3232,S1ACMI66,43440.825,43440.94861
3233,S1ACMI66,43441.44792,43441.49028
3234,S1ACMI66,43441.49028,43441.76944
3235,S1ACMI66,43464.60694,43464.73472
3236,S1ACMI67,43443.61875,43443.84653
3237,S1ACMI67,43443.85208,43444.34583
3238,S1ACMI67,43457.50417,43457.60208
3239,S1ACMI67,43458.4,43458.56667
3240,S1ACMI67,43458.46458,43458.51875
3241,S1ACMI67,43458.47083,43458.56667
3242,S1ACMI67,43458.56667,43458.76806
3243,S1ACMI69,43446.12917,43446.44444
3244,S1ACMI69,43456.49236,43456.56528
3245,S1ACMI71,43436.79792,43436.88958
3246,S1ACMI71,43439.61944,43439.74097
3247,S1ACMI71,43443.53125,43443.60278
3248,S1ACMI71,43448.57639,43448.65069
3249,S1ACMI74,43440.53056,43440.62778
3250,S1ACMI74,43440.65278,43440.85486
3251,S1ACMI74,43455.15694,43455.25764
3252,S1ACMI74,43457.0125,43457.14792
3253,S1ACMI74,43465.14514,43465.19931
3254,S1ACMI80,43455.15694,43455.25972
3255,S1ACMI80,43457.0125,43457.14444
3256,S1ACMI81,43455.15694,43455.25972
3257,S1ACMI81,43460.62222,43460.66944
3258,S1ACMI83,43442.37014,43442.56319
3259,S1ACMI83,43442.56319,43443.54722
3260,S1ACMI84,43437.71736,43437.76181
3261,S1ACMI84,43437.80486,43438.46458
3262,S1ACMI84,43437.87708,43438.46458
3263,S1ACMI84,43438.78611,43438.83403
3264,S1ACMI84,43439.73611,43439.86528
3265,S1ACMI84,43444.43333,43444.49167
3266,S1ACMI84,43450.55694,43450.69375
3267,S1ACMI84,43450.55833,43450.65347
3268,S1ACMI84,43451.59167,43451.65347
3269,S1ACMI84,43451.68056,43451.74792
3270,S1ACMI84,43452.12222,43452.16875
3271,S1ACMI84,43452.225,43452.42847
3272,S1ACMI84,43453.08889,43453.45903
3273,S1ACMI84,43458.64792,43458.74097
3274,S1ACMI84,43460.61875,43460.66528
3275,S1ACMI84,43463.67917,43463.80139
3276,S1ACMI84,43463.85833,43464.725
3277,S1ACMI84,43464.875,43465.45
3278,S1ACMI84,43465.45,43465.87292
3279,S1ACMI88,43436.55139,43436.66042
3280,S1ACMI88,43438.03889,43438.11389
3281,S1ACMI88,43438.15833,43438.26667
3282,S1ACMI88,43438.35139,43438.47361
3283,S1ACMI88,43439.00903,43439.05694
3284,S1ACMI88,43439.06181,43439.18194
3285,S1ACMI88,43439.22431,43439.29861
3286,S1ACMI88,43442.275,43443.27361
3287,S1ACMI88,43443.67083,43443.85347
3288,S1ACMI88,43444.35694,43444.52222
3289,S1ACMI88,43463.69028,43463.77639
3290,S1ACMJ37,43441.63542,43441.81806
3291,S1ACMJ37,43442.45278,43442.67292
3292,S1ACMJ37,43447.80347,43448.51111
3293,S1ACMJ37,43447.98611,43448.26806
3294,S1ACMJ37,43448.26875,43448.34861
3295,S1ACMJ37,43448.40972,43448.475
3296,S1ACMJ37,43448.51111,43448.66458
3297,S1ACMJ37,43463.575,43463.61806
3298,S1ACMJ37,43463.63611,43463.68819
3299,S1ACMJ37,43463.83403,43463.89375
3300,S1ACMJ37,43463.9625,43464.09028
3301,S1ACMJ37,43464.54931,43464.84514
3302,S1ACMM01,43457.70972,43457.81806
3303,S1ACMM02,43447.57708,43447.65556
3304,S1ACMM02,43450.46319,43450.71875
3305,S1ACMM02,43453.82431,43458.50278
3306,S1ACMM03,43438.19097,43438.34722
3307,S1ACMM03,43438.51528,43462.49514
3308,S1ACMM03,43438.63681,43464.51528
3309,S1ACMM03,43462.49375,43464.06181
3310,S1ACMM05,43437.63472,43437.68958
3311,S1ACMM05,43444.12708,43444.35625
3312,S1ACMM05,43444.99861,43445.22778
3313,S1ACMM05,43451.86389,43453.70833
3314,S1ACMM06,43453.88333,43454.75972
3315,S1ACMM09,43444.66806,43444.93333
3316,S1ACMM09,43444.66806,43444.71389
3317,S1ACMM09,43444.73125,43444.80625
3318,S1ACMM10,43435.51528,43435.62639
3319,S1ACMM12,43439.59444,43439.675
3320,S1ACMM12,43451.78472,43451.83819
3321,S1ACMM12,43452.60069,43452.66944
3322,S1ACMM12,43460.94514,43461.17569
3323,S1ACMM14,43439.90625,43440.47431
3324,S1ACMM14,43440.47431,43440.69653
3325,S1ACMM15,43435.90833,43436.29583
3326,S1ACMM16,43435.92153,43436.46875
3327,S1ACMM16,43436.52917,43436.71875
3328,S1ACMM16,43442.75764,43443.59236
